Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Pinpas_credict card ja""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:19,2019-09-06 20:48:21,2.324s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:21,2019-09-06 20:48:22,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bedrag maximale opname""), ""Testing : Bedrag en valuta"")",Chrome 76.0.3809.132,,,2019-09-06 20:48:22,2019-09-06 20:48:24,2.276s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:24,2019-09-06 20:48:25,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Arrival location""), ""Luchthaven"", false)",Chrome 76.0.3809.132,,,2019-09-06 20:48:25,2019-09-06 20:48:26,0.958s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:26,2019-09-06 20:48:27,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Datum""), ""04/02/2019"")",Chrome 76.0.3809.132,,,2019-09-06 20:48:27,2019-09-06 20:48:27,0.022s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Datum img icon""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:27,2019-09-06 20:48:28,0.894s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:28,2019-09-06 20:48:29,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""feb"", false)",Chrome 76.0.3809.132,,,2019-09-06 20:48:29,2019-09-06 20:48:30,0.847s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:30,2019-09-06 20:48:31,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 76.0.3809.132,,,2019-09-06 20:48:31,2019-09-06 20:48:32,1.195s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:32,2019-09-06 20:48:33,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/Right side/4th""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:33,2019-09-06 20:48:35,1.610s,PASSED
delay(3),Chrome 76.0.3809.132,,,2019-09-06 20:48:35,2019-09-06 20:48:38,3.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Vlucht""), ""AA905-MIAMI, FLORIDA"", false)",Chrome 76.0.3809.132,,,2019-09-06 20:48:38,2019-09-06 20:48:39,0.764s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:39,2019-09-06 20:48:40,1.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bestemming""), ""a"")",Chrome 76.0.3809.132,,,2019-09-06 20:48:40,2019-09-06 20:48:41,1.208s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:48:41,2019-09-06 20:48:43,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bestemming lb""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:43,2019-09-06 20:48:44,1.514s,PASSED
delay(4),Chrome 76.0.3809.132,,,2019-09-06 20:48:44,2019-09-06 20:48:48,4.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Ingenomen n goederen ja""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:48,2019-09-06 20:48:50,1.288s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:50,2019-09-06 20:48:51,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Toelichting(preciosa)""), ""Testing : Bedrag en valuta"")",Chrome 76.0.3809.132,,,2019-09-06 20:48:51,2019-09-06 20:48:52,1.589s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:52,2019-09-06 20:48:53,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Koffers ja""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:53,2019-09-06 20:48:54,0.934s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:54,2019-09-06 20:48:55,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Tasen ja""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:55,2019-09-06 20:48:56,1.061s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:56,2019-09-06 20:48:57,1.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Dozen""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:57,2019-09-06 20:48:58,0.927s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:48:58,2019-09-06 20:48:59,1.012s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Reis ja""))",Chrome 76.0.3809.132,,,2019-09-06 20:48:59,2019-09-06 20:49:00,0.985s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:49:00,2019-09-06 20:49:01,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 76.0.3809.132,,,2019-09-06 20:49:01,2019-09-06 20:49:02,0.684s,PASSED
