Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:25:43,2019-09-24 18:25:44,0.645s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:44,2019-09-24 18:25:46,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:46,2019-09-24 18:25:47,0.720s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:47,2019-09-24 18:25:48,1.006s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:25:48,2019-09-24 18:25:48,0.090s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:48,2019-09-24 18:25:49,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:49,2019-09-24 18:25:49,0.405s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:49,2019-09-24 18:25:50,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:50,2019-09-24 18:25:51,0.637s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:51,2019-09-24 18:25:53,2.012s,PASSED
"comment(""INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS  error messages"")",Chrome 77.0.3865.90,,,2019-09-24 18:25:53,2019-09-24 18:25:53,0.010s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:53,2019-09-24 18:25:54,1.008s,PASSED
"Inbewaringstellingsinds = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:25:54,2019-09-24 18:25:54,0.378s,PASSED
if (Inbewaringstellingsinds == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:25:54,2019-09-24 18:25:54,0.008s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:54,2019-09-24 18:25:55,1.004s,PASSED
"OpgrondvanartikelWTUBES = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU_BES error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:25:55,2019-09-24 18:25:56,0.362s,PASSED
if (OpgrondvanartikelWTUBES == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:25:56,2019-09-24 18:25:56,0.006s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:56,2019-09-24 18:25:57,1.005s,PASSED
"staandehoudingDatumgrensweigering = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum aan_staandehouding Datum grensweigering error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:25:57,2019-09-24 18:25:57,0.377s,PASSED
if (staandehoudingDatumgrensweigering == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:25:57,2019-09-24 18:25:57,0.005s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:57,2019-09-24 18:25:58,1.005s,PASSED
"scrollToElement(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Reden aan_staandehouding Reden grensweigering error message""), 2)",Chrome 77.0.3865.90,,,2019-09-24 18:25:58,2019-09-24 18:25:59,0.383s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:59,2019-09-24 18:26:00,1.007s,PASSED
"Redenaanstaandehouding = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Reden aan_staandehouding Reden grensweigering error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:26:00,2019-09-24 18:26:00,0.346s,PASSED
if (Redenaanstaandehouding == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:26:00,2019-09-24 18:26:00,0.008s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:00,2019-09-24 18:26:01,1.006s,PASSED
"Inbewaringstellingslocatie = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:26:01,2019-09-24 18:26:01,0.390s,PASSED
if (Inbewaringstellingslocatie == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:26:01,2019-09-24 18:26:01,0.010s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:01,2019-09-24 18:26:02,1.007s,PASSED
"INDCN = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Bekend bij IND-CN in het kader van toelating_bescherming error messaage""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:26:02,2019-09-24 18:26:03,0.351s,PASSED
if (INDCN == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:26:03,2019-09-24 18:26:03,0.010s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:03,2019-09-24 18:26:04,1.007s,PASSED
"Datumbeeindigingrechtmatigverblijf = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf error message""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:26:04,2019-09-24 18:26:04,0.364s,PASSED
if (Datumbeeindigingrechtmatigverblijf == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:26:04,2019-09-24 18:26:04,0.005s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:04,2019-09-24 18:26:05,1.005s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:05,2019-09-24 18:26:06,1.005s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:26:06,2019-09-24 18:26:06,0.046s,PASSED
"comment(""INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab data filling"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:06,2019-09-24 18:26:06,0.004s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:06,2019-09-24 18:26:07,1.014s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:07,2019-09-24 18:26:07,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:07,2019-09-24 18:26:08,0.610s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:08,2019-09-24 18:26:10,2.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:10,2019-09-24 18:26:10,0.432s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:10,2019-09-24 18:26:11,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:11,2019-09-24 18:26:12,0.467s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:12,2019-09-24 18:26:13,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:13,2019-09-24 18:26:13,0.540s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:13,2019-09-24 18:26:14,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Plaatsing sinds""), ""01012019"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:14,2019-09-24 18:26:15,0.581s,PASSED
"comment(""Checking dropdown"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:15,2019-09-24 18:26:15,0.005s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:15,2019-09-24 18:26:16,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:16,2019-09-24 18:26:16,0.558s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:16,2019-09-24 18:26:18,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:18,2019-09-24 18:26:19,0.591s,PASSED
"comment(""checking auto search"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:19,2019-09-24 18:26:19,0.007s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:19,2019-09-24 18:26:20,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-561/Op grond van artikel WTU-BES Auto search click""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:20,2019-09-24 18:26:21,0.557s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:21,2019-09-24 18:26:23,2.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-561/Op grond van artikel WTU-BES Auto search click lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:23,2019-09-24 18:26:23,0.544s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:23,2019-09-24 18:26:25,2.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum aan_staandehouding Datum grensweigering""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:25,2019-09-24 18:26:25,0.006s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/staandehouding Datum grensweigering calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:25,2019-09-24 18:26:26,0.618s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:26,2019-09-24 18:26:28,2.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:28,2019-09-24 18:26:28,0.514s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:28,2019-09-24 18:26:29,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:29,2019-09-24 18:26:30,0.419s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:30,2019-09-24 18:26:31,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:31,2019-09-24 18:26:31,0.700s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:31,2019-09-24 18:26:32,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Reden aan_staandehouding Reden grensweigering""), ""testing :: Reden aan_staandehouding Reden grensweigering"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:32,2019-09-24 18:26:35,2.180s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:35,2019-09-24 18:26:36,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:36,2019-09-24 18:26:36,0.595s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:36,2019-09-24 18:26:38,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:38,2019-09-24 18:26:39,0.586s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:39,2019-09-24 18:26:41,2.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam advocaat""), ""testing :: Naam advocaat"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:41,2019-09-24 18:26:42,1.196s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:42,2019-09-24 18:26:43,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/advocaat telefoonnummer""), ""985213647"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:43,2019-09-24 18:26:44,0.788s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:44,2019-09-24 18:26:45,1.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam ambtenaar KPCN _KmarCarib""), ""testing :: Naam ambtenaar KPCN /KmarCarib"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:45,2019-09-24 18:26:47,1.839s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:47,2019-09-24 18:26:48,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Bekend bij IND-CN in het kader van""), ""testing :: Bekend bij IND-CN in het kader van toelating/bescherming"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:48,2019-09-24 18:26:51,3.005s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:51,2019-09-24 18:26:53,2.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:26:53,2019-09-24 18:26:53,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:53,2019-09-24 18:26:53,0.660s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:53,2019-09-24 18:26:55,2.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:55,2019-09-24 18:26:56,0.420s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:56,2019-09-24 18:26:57,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:26:57,2019-09-24 18:26:57,0.432s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:26:57,2019-09-24 18:26:58,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:26:58,2019-09-24 18:26:59,0.621s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:26:59,2019-09-24 18:27:01,2.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 77.0.3865.90,,,2019-09-24 18:27:01,2019-09-24 18:27:01,0.593s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-562,Chrome 77.0.3865.90,"Description:
Add in the MBES18 module a possibility to enter medisch gedrag.

Solution:
Create a tab called Gedrag medisch to register fields in the fields in the attachment.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Gedrag medisch fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Gedrag medisch",ACTPOL-562,2019-09-24 18:27:04,2019-09-24 18:31:31,4m - 27.248s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,Login to the application,,2019-09-24 18:27:05,2019-09-24 18:27:25,20.011s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:27:25,2019-09-24 18:27:31,6.009s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:27:31,2019-09-24 18:27:31,0.005s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:27:31,2019-09-24 18:27:31,0.384s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 77.0.3865.90,,,2019-09-24 18:27:31,2019-09-24 18:27:31,0.004s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:27:31,2019-09-24 18:27:35,4.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:27:35,2019-09-24 18:27:36,0.349s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:27:36,2019-09-24 18:27:38,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""), OPTIONAL)",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:27:38,2019-09-24 18:27:38,0.239s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 77.0.3865.90,,,2019-09-24 18:27:38,2019-09-24 18:27:38,0.004s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:27:38,2019-09-24 18:27:46,8.011s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Autorisatie/Autorisatie""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:27:46,2019-09-24 18:27:46,0.299s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:27:46,2019-09-24 18:27:52,6.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,Click new btn,,2019-09-24 18:27:52,2019-09-24 18:27:53,0.825s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 77.0.3865.90,,,2019-09-24 18:27:53,2019-09-24 18:27:53,0.003s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:27:53,2019-09-24 18:28:01,8.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 77.0.3865.90,Click new btn in Registratie,,2019-09-24 18:28:01,2019-09-24 18:28:02,0.571s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:02,2019-09-24 18:28:03,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:28:03,2019-09-24 18:28:03,0.547s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:03,2019-09-24 18:28:04,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:28:04,2019-09-24 18:28:05,0.517s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:05,2019-09-24 18:28:06,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:28:06,2019-09-24 18:28:06,0.523s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:06,2019-09-24 18:28:07,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:28:07,2019-09-24 18:28:08,0.510s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:08,2019-09-24 18:28:09,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:28:09,2019-09-24 18:28:10,1.511s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:10,2019-09-24 18:28:11,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:28:11,2019-09-24 18:28:12,0.728s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:12,2019-09-24 18:28:13,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:28:13,2019-09-24 18:28:14,1.032s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:14,2019-09-24 18:28:15,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""23/08/2019"")",Chrome 77.0.3865.90,Enter the date,,2019-09-24 18:28:15,2019-09-24 18:28:15,0.005s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:15,2019-09-24 18:28:16,0.596s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:16,2019-09-24 18:28:18,2.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:28:18,2019-09-24 18:28:18,0.419s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:18,2019-09-24 18:28:19,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:28:19,2019-09-24 18:28:20,0.398s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:20,2019-09-24 18:28:21,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:21,2019-09-24 18:28:21,0.572s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:21,2019-09-24 18:28:22,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:28:22,2019-09-24 18:28:23,0.532s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:23,2019-09-24 18:28:24,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 77.0.3865.90,Click on Registratie tab,,2019-09-24 18:28:24,2019-09-24 18:28:24,0.513s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:24,2019-09-24 18:28:25,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,Click on Personalia tab,,2019-09-24 18:28:25,2019-09-24 18:28:26,0.547s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:26,2019-09-24 18:28:28,2.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:28,2019-09-24 18:28:28,0.582s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:28,2019-09-24 18:28:30,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:30,2019-09-24 18:28:31,0.557s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:31,2019-09-24 18:28:32,1.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:32,2019-09-24 18:28:33,0.592s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:33,2019-09-24 18:28:35,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:35,2019-09-24 18:28:35,0.507s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:35,2019-09-24 18:28:36,1.007s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:28:36,2019-09-24 18:28:36,0.030s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:36,2019-09-24 18:28:37,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:37,2019-09-24 18:28:38,0.436s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:38,2019-09-24 18:28:39,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:39,2019-09-24 18:28:39,0.527s,PASSED
